sesion_id,acta_id,nroperiodo,tipo_periodo,reunion,sesion,tipo_sesion,numero,fecha,hora,base_mayoria,tipo_mayoria,titulo,resultado,presidente_nombre,persona_id,votos_afirmativos,votos_negativos,abstenciones,ausentes
HCDN132R22,81,132,Ordinario,22,17,Especial,18,2014-11-13,02:42,Votos Emitidos,Más de la mitad,Expediente 6744-D-14 - Orden del Día 667 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,187,0,3,66
HCDN132R22,66,132,Ordinario,22,17,Especial,3,2014-11-12,15:16,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,227,0,0,29
HCDN132R22,82,132,Ordinario,22,17,Especial,19,2014-11-13,02:50,Votos Emitidos,Más de la mitad,Expediente 4975-D-13 - Orden del Día 1231 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,187,0,0,69
HCDN132R22,67,132,Ordinario,22,17,Especial,4,2014-11-12,18:31,Votos Emitidos,Más de la mitad,Expediente 581-D-14 (y otro) - Orden del Día 1003 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,205,11,6,34
HCDN132R22,83,132,Ordinario,22,17,Especial,20,2014-11-13,03:15,Votos Emitidos,Más de la mitad,Expediente 4923-D-14 - Orden del Día 936 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,182,0,4,70
HCDN132R22,68,132,Ordinario,22,17,Especial,5,2014-11-12,18:43,Votos Emitidos,Más de la mitad,Expediente 581-D-14 (y otro) - Orden del Día 1003 - Artículo 11.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,184,34,8,30
HCDN132R22,84,132,Ordinario,22,17,Especial,21,2014-11-13,03:18,Votos Emitidos,Más de la mitad,Expediente 85-S-13 - Orden del Día 662 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,183,0,1,72
HCDN132R22,69,132,Ordinario,22,17,Especial,6,2014-11-12,18:56,Votos Emitidos,Más de la mitad,Expediente 581-D-14 (y otro) - Orden del Día 1003 - Artículo 12.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,150,54,19,33
HCDN132R22,85,132,Ordinario,22,17,Especial,22,2014-11-13,03:46,Votos Emitidos,Más de la mitad,Votación de Proyectos de Resolución.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,114,58,0,84
HCDN132R22,70,132,Ordinario,22,17,Especial,7,2014-11-12,18:59,Votos Emitidos,Más de la mitad,Expediente 581-D-14 (y otro) - Orden del Día 1003 - Artículo 13.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,177,37,8,34
HCDN132R22,71,132,Ordinario,22,17,Especial,8,2014-11-12,19:06,Votos Emitidos,Más de la mitad,Expediente 581-D-14 (y otro) - Orden del Día 1003 - Artículo 14.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,152,51,20,33
HCDN132R22,72,132,Ordinario,22,17,Especial,9,2014-11-12,22:04,Votos Emitidos,Más de la mitad,Expediente 4959-D-13 (y otro) - Orden del Día 1251 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,217,0,0,39
HCDN132R22,73,132,Ordinario,22,17,Especial,10,2014-11-12,23:17,Votos Emitidos,Más de la mitad,Expediente 34-S-14 - Orden del Día 1249 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,112,74,0,70
HCDN132R22,74,132,Ordinario,22,17,Especial,11,2014-11-12,23:44,Votos Emitidos,Más de la mitad,Expediente 6994-D-14 - Orden del Día 1062 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,177,3,12,64
HCDN132R23,54,132,Ordinario,23,18,Tablas,6,2014-11-19,17:39,Miembros del Cuerpo,Dos tercios,Expediente 101-S-13 (y otros) - Orden del Día 1202 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,208,0,0,48
HCDN132R23,55,132,Ordinario,23,18,Tablas,7,2014-11-19,19:12,Votos Emitidos,Más de la mitad,Expediente 1600-D-14 (y otros) - Orden del Día 1207 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,198,0,0,58
HCDN132R23,56,132,Ordinario,23,18,Tablas,8,2014-11-19,19:44,Votos Emitidos,Más de la mitad,Expediente 66-S-13 - Orden del Día 836 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,134,16,41,65
HCDN132R23,57,132,Ordinario,23,18,Tablas,9,2014-11-19,20:16,Votos Emitidos,Más de la mitad,Expediente 3763-D-14 - Orden del Día 525 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,173,0,16,67
HCDN132R23,58,132,Ordinario,23,18,Tablas,10,2014-11-19,20:38,Votos Emitidos,Más de la mitad,Expediente 5181-D-14 - Orden del Día 1201 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,179,0,14,63
HCDN132R23,59,132,Ordinario,23,18,Tablas,11,2014-11-19,20:59,Votos Emitidos,Más de la mitad,Expediente 5387-D-14 - Orden del Día 1241 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,161,23,4,68
HCDN132R23,60,132,Ordinario,23,18,Tablas,12,2014-11-19,21:19,Votos Emitidos,Más de la mitad,Expediente 718-D-13 - Orden del Día 833 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,192,0,0,64
HCDN132R23,61,132,Ordinario,23,18,Tablas,13,2014-11-19,21:20,Votos Emitidos,Más de la mitad,Expediente 6732-D-13 - Orden del Día 29 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,188,1,0,67
HCDN132R23,62,132,Ordinario,23,18,Tablas,14,2014-11-19,21:21,Votos Emitidos,Más de la mitad,Expediente 1660-D-14 - Orden del Día 665 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,177,13,1,65
HCDN132R23,63,132,Ordinario,23,18,Tablas,15,2014-11-19,21:22,Votos Emitidos,Más de la mitad,Expediente 5763-D-14 - Orden del Día 666 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,190,1,0,65
HCDN132R23,49,132,Ordinario,23,18,Tablas,1,2014-11-19,15:08,Votos Emitidos,Más de la mitad,Expediente 8862-D-14 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,193,0,3,60
HCDN132R23,50,132,Ordinario,23,18,Tablas,2,2014-11-19,16:43,Votos Emitidos,Más de la mitad,Proyectos de Ley sin Disidencias ni Observaciones,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,203,0,0,53
HCDN132R23,51,132,Ordinario,23,18,Tablas,3,2014-11-19,17:25,Votos Emitidos,Más de la mitad,Votación de Proyectos de Resolución de la Comisión Bicameral Permanente de Trámite Legislativo,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,117,84,0,55
HCDN132R23,52,132,Ordinario,23,18,Tablas,4,2014-11-19,17:31,Votos Emitidos,Más de la mitad,Expediente 35-JGM-10 y 48-JGM-10 - Votación Dictamen de Mayoría.,NEGATIVO,ABDALA DE MATARAZZO Norma Amanda,,83,119,3,51
HCDN132R23,53,132,Ordinario,23,18,Tablas,5,2014-11-19,17:36,Votos Emitidos,Más de la mitad,Expediente 35-JGM-10 y 48-JGM-10 - Votación Dictamen de Minoría.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,119,86,3,48
HCDN132R25,168,132,Prórroga,25,1,Especial,1,2014-12-04,22:50,Votos Emitidos,Más de la mitad,Expediente 0087-S-14 - Orden del Día 1544 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,130,99,2,25
HCDN132R25,170,132,Prórroga,25,1,Especial,2,2014-12-05,02:29,Votos Emitidos,Más de la mitad,Expediente 9441-D-14 - Orden del Día 1545 - Votación en General.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,135,27,53,41
HCDN132R25,172,132,Prórroga,25,1,Especial,3,2014-12-05,02:45,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,214,0,0,42
HCDN132R25,175,132,Prórroga,25,1,Especial,4,2014-12-05,02:50,Votos Emitidos,Más de la mitad,Expediente 3987-D-14 - Orden del Día 1334 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,206,3,1,46
HCDN132R25,176,132,Prórroga,25,1,Especial,5,2014-12-05,02:52,Votos Emitidos,Más de la mitad,Expediente 1066-D-14 - Orden del Día 466 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,213,0,0,43
HCDN132R25,178,132,Prórroga,25,1,Especial,6,2014-12-05,03:01,Votos Emitidos,Más de la mitad,Expediente 1446-D-13 - Orden del Día 1247 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,212,0,0,44
HCDN132R26,143,132,Prórroga,26,2,Especial,1,2014-12-16,18:09,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,72,18,27
HCDN132R26,159,132,Prórroga,26,2,Especial,17,2014-12-16,18:28,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 16.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,136,93,0,27
HCDN132R26,144,132,Prórroga,26,2,Especial,2,2014-12-16,18:12,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 1.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,72,18,27
HCDN132R26,160,132,Prórroga,26,2,Especial,18,2014-12-16,18:29,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 17.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,138,71,17,30
HCDN132R26,145,132,Prórroga,26,2,Especial,3,2014-12-16,18:13,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 2.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,72,18,27
HCDN132R26,161,132,Prórroga,26,2,Especial,19,2014-12-16,18:31,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 18.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,137,74,17,28
HCDN132R26,146,132,Prórroga,26,2,Especial,4,2014-12-16,18:14,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 3.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,137,74,18,27
HCDN132R26,162,132,Prórroga,26,2,Especial,20,2014-12-16,18:32,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 19.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,72,17,28
HCDN132R26,147,132,Prórroga,26,2,Especial,5,2014-12-16,18:16,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 4.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,72,18,27
HCDN132R26,163,132,Prórroga,26,2,Especial,21,2014-12-16,19:03,Votos Emitidos,Más de la mitad,Expediente 0045-S-2014 - Orden del Día 1428 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,195,9,0,52
HCDN132R26,148,132,Prórroga,26,2,Especial,6,2014-12-16,18:17,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 5.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,138,72,18,28
HCDN132R26,164,132,Prórroga,26,2,Especial,22,2014-12-16,20:26,Votos Emitidos,Más de la mitad,Expediente 106-S-14 - Orden del Día 1625 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,130,93,0,33
HCDN132R26,149,132,Prórroga,26,2,Especial,7,2014-12-16,18:18,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 6.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,138,72,18,28
HCDN132R26,165,132,Prórroga,26,2,Especial,23,2014-12-17,00:15,Votos Emitidos,Más de la mitad,Expediente 114-S-14 - Orden del Día 1626 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,131,97,0,28
HCDN132R26,150,132,Prórroga,26,2,Especial,8,2014-12-16,18:19,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 7.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,136,75,18,27
HCDN132R26,166,132,Prórroga,26,2,Especial,24,2014-12-17,00:59,Votos Emitidos,Más de la mitad,Votación en General y Particular de Proyectos de Ley.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,226,0,0,30
HCDN132R26,151,132,Prórroga,26,2,Especial,9,2014-12-16,18:20,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 8.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,140,71,18,27
HCDN132R26,167,132,Prórroga,26,2,Especial,25,2014-12-17,01:03,Votos Emitidos,Más de la mitad,Expediente 93-S-12 - Orden del Día 1634 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,215,0,3,38
HCDN132R26,152,132,Prórroga,26,2,Especial,10,2014-12-16,18:21,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 9.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,72,18,27
HCDN132R26,153,132,Prórroga,26,2,Especial,11,2014-12-16,18:22,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 10.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,72,18,27
HCDN132R26,154,132,Prórroga,26,2,Especial,12,2014-12-16,18:22,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 11.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,137,74,18,27
HCDN132R26,155,132,Prórroga,26,2,Especial,13,2014-12-16,18:23,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 12.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,72,18,27
HCDN132R26,156,132,Prórroga,26,2,Especial,14,2014-12-16,18:25,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 13.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,139,72,18,27
HCDN132R26,157,132,Prórroga,26,2,Especial,15,2014-12-16,18:26,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 14.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,137,74,18,27
HCDN132R26,158,132,Prórroga,26,2,Especial,16,2014-12-16,18:27,Miembros del Cuerpo,Más de la mitad,Expediente 7928-D-13 (y otros) - Orden del Día 1546 - Artículo 15.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,156,55,18,27
HCDN132R27,169,132,Extraordinario,27,1,Especial,1,2015-02-25,20:51,Votos Emitidos,Más de la mitad,Expediente 126-S-14 - Orden del Día 1751 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,133,107,0,16
HCDN132R27,171,132,Extraordinario,27,1,Especial,2,2015-02-25,20:53,Votos Emitidos,Más de la mitad,Expediente 129-S-14 - Orden del Día 1750 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,133,108,0,15
HCDN132R27,173,132,Extraordinario,27,1,Especial,3,2015-02-25,21:20,Votos Emitidos,Más de la mitad,Expediente 338-S-14 - Orden del Día 1752 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,235,0,2,19
HCDN132R27,174,132,Extraordinario,27,1,Especial,4,2015-02-25,21:22,Votos Emitidos,Más de la mitad,Expediente 339-S-14 - Orden del Día 1753 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,234,0,2,20
HCDN132R27,177,132,Extraordinario,27,1,Especial,5,2015-02-26,04:01,Votos Emitidos,Más de la mitad,Expediente 337-S-14 - Orden del Día 1756 - Votación en General y Particular.,AFIRMATIVO,ABDALA DE MATARAZZO Norma Amanda,,131,71,0,54
HCDN131R01,282,131,Ordinario,1,1,Tablas,2,2013-03-13,19:49,Votos Emitidos,Más de la mitad,Expediente 1-PE-10 (y otros) - Orden del Día 1868.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,206,0,0,50
HCDN131R01,283,131,Ordinario,1,1,Tablas,3,2013-03-13,21:13,Votos Emitidos,Más de la mitad,Expediente 638-D-13. Proyecto de Resolución.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,175,0,0,81
HCDN131R01,284,131,Ordinario,1,1,Tablas,4,2013-03-13,21:23,Legisladores Presentes,Dos tercios,Expediente 2204-D-11 - Votación.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,170,0,0,86
HCDN131R01,285,131,Ordinario,1,1,Tablas,5,2013-03-13,21:25,Votos Emitidos,Más de la mitad,Expediente 87-S-12 - Votación en General y Particular.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,169,0,0,87
HCDN131R01,471,131,Ordinario,1,1,Tablas,1,2013-03-13,14:50,Votos Emitidos,Más de la mitad,"Pedido de Licencia del Sr. Diputado SABBATELLA, Martín.-",AFIRMATIVO,DOMINGUEZ Julián Andrés,,124,67,3,62
HCDN131R02,277,131,Ordinario,2,2,Especial,1,2013-04-17,22:15,Votos Emitidos,Más de la mitad,Expediente 1-PE-13 - Orden del Día 1880 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,133,109,0,14
HCDN131R02,278,131,Ordinario,2,2,Especial,2,2013-04-17,22:17,Votos Emitidos,Más de la mitad,Expediente 2-PE-13 - Orden del Día 1881 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,136,106,0,14
HCDN131R02,279,131,Ordinario,2,2,Especial,3,2013-04-17,22:20,Votos Emitidos,Más de la mitad,Expediente 3-PE-13 - Orden del Día 1882 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,140,101,1,14
HCDN131R02,280,131,Ordinario,2,2,Especial,4,2013-04-17,22:48,Votos Emitidos,Más de la mitad,Expediente 8-S-13 - Orden del Día 1871 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,148,21,0,87
HCDN131R03,246,131,Ordinario,3,3,Especial,6,2013-04-25,06:33,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 5.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,262,131,Ordinario,3,3,Especial,22,2013-04-25,06:45,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 21.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,247,131,Ordinario,3,3,Especial,7,2013-04-25,06:35,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 6.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,263,131,Ordinario,3,3,Especial,23,2013-04-25,06:45,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 22.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,248,131,Ordinario,3,3,Especial,8,2013-04-25,06:36,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 7.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,8,1,118
HCDN131R03,264,131,Ordinario,3,3,Especial,24,2013-04-25,06:46,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 23.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,249,131,Ordinario,3,3,Especial,9,2013-04-25,06:36,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 8.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,265,131,Ordinario,3,3,Especial,25,2013-04-25,06:47,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 24.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,250,131,Ordinario,3,3,Especial,10,2013-04-25,06:37,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 9.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,266,131,Ordinario,3,3,Especial,26,2013-04-25,06:47,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 25.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,251,131,Ordinario,3,3,Especial,11,2013-04-25,06:37,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 10.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,267,131,Ordinario,3,3,Especial,27,2013-04-25,06:48,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 26.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,252,131,Ordinario,3,3,Especial,12,2013-04-25,06:38,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 11.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,268,131,Ordinario,3,3,Especial,28,2013-04-25,06:48,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 27.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,253,131,Ordinario,3,3,Especial,13,2013-04-25,06:39,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 12.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,269,131,Ordinario,3,3,Especial,29,2013-04-25,06:49,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 28.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,254,131,Ordinario,3,3,Especial,14,2013-04-25,06:39,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 13.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,270,131,Ordinario,3,3,Especial,30,2013-04-25,06:50,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 29.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,255,131,Ordinario,3,3,Especial,15,2013-04-25,06:40,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 14.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,271,131,Ordinario,3,3,Especial,31,2013-04-25,06:51,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 30.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,256,131,Ordinario,3,3,Especial,16,2013-04-25,06:40,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 15.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,272,131,Ordinario,3,3,Especial,32,2013-04-25,06:51,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 31.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,257,131,Ordinario,3,3,Especial,17,2013-04-25,06:42,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 16.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,273,131,Ordinario,3,3,Especial,33,2013-04-25,06:52,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Artículo 32.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,9,0,118
HCDN131R03,241,131,Ordinario,3,3,Especial,1,2013-04-25,05:39,Miembros del Cuerpo,Más de la mitad,Expediente 10-S-13 - Orden del Día 1905 - Votación en General.,AFIRMATIVO,DOMINGUEZ Julián Andrés,,129,123,0,4
